army_special_ability	faction
tcs_army_ai_charge	wh3_dlc21_wef_spirits_of_shanlin
tcs_army_ai_charge	wh3_dlc23_chd_astragoth
tcs_army_ai_charge	wh3_dlc23_chd_chaos_dwarfs
tcs_army_ai_charge	wh3_dlc23_chd_chaos_dwarfs_qb1
tcs_army_ai_charge	wh3_dlc23_chd_chaos_dwarfs_qb2
tcs_army_ai_charge	wh3_dlc23_chd_chaos_dwarfs_qb3
tcs_army_ai_charge	wh3_dlc23_chd_chaos_dwarfs_rebels
tcs_army_ai_charge	wh3_dlc23_chd_conclave
tcs_army_ai_charge	wh3_dlc23_chd_legion_of_azgorh
tcs_army_ai_charge	wh3_dlc23_chd_minor_faction
tcs_army_ai_charge	wh3_dlc23_chd_zhatan
tcs_army_ai_charge	wh3_dlc23_rogue_karaz_a_karak_expedition
tcs_army_ai_charge	wh3_dlc23_rogue_sacred_host_of_tepok
tcs_army_ai_charge	wh3_dlc23_rogue_the_cult_of_morgrim
tcs_army_ai_charge	wh3_dlc24_cst_vampire_coast_bloated_rebels
tcs_army_ai_charge	wh3_dlc24_cth_the_celestial_court
tcs_army_ai_charge	wh3_dlc24_grn_chaos_dwarfs_labourer_rebels
tcs_army_ai_charge	wh3_dlc24_ksl_daughters_of_the_forest
tcs_army_ai_charge	wh3_dlc24_lzd_lizardmen_invasion
tcs_army_ai_charge	wh3_dlc24_tze_the_deceivers
tcs_army_ai_charge	wh3_dlc25_chd_chaos_dwarfs_invasion
tcs_army_ai_charge	wh3_dlc25_dwf_malakai
tcs_army_ai_charge	wh3_dlc25_kho_khorne_invasion
tcs_army_ai_charge	wh3_dlc25_nur_epidemius
tcs_army_ai_charge	wh3_dlc25_nur_nurgle_invasion
tcs_army_ai_charge	wh3_dlc25_nur_tamurkhan
tcs_army_ai_charge	wh3_dlc25_rogue_da_mad_howlerz
tcs_army_ai_charge	wh3_dlc25_sla_slaanesh_invasion
tcs_army_ai_charge	wh3_dlc25_vmp_the_court_of_night
tcs_army_ai_charge	wh3_dlc25_vmp_vampire_counts_invasion
tcs_army_ai_charge	wh3_dlc25_wef_wood_elves_invasion
tcs_army_ai_charge	wh3_dlc26_cst_vampire_coast_qb1
tcs_army_ai_charge	wh3_dlc26_cst_vampire_coast_qb2
tcs_army_ai_charge	wh3_dlc26_def_dark_elves_invasion
tcs_army_ai_charge	wh3_dlc26_dwf_dwarfs_invasion
tcs_army_ai_charge	wh3_dlc26_grn_cluster_eye_tribe
tcs_army_ai_charge	wh3_dlc26_grn_gorbad_ironclaw
tcs_army_ai_charge	wh3_dlc26_hef_high_elves_invasion
tcs_army_ai_charge	wh3_dlc26_kho_arbaal
tcs_army_ai_charge	wh3_dlc26_kho_skulltaker
tcs_army_ai_charge	wh3_dlc26_ogr_golgfag
tcs_army_ai_charge	wh3_dlc26_vmp_templehof_qb
tcs_army_ai_charge	wh3_main_brt_aquitaine
tcs_army_ai_charge	wh3_main_chs_dreaded_wo
tcs_army_ai_charge	wh3_main_chs_gharhar
tcs_army_ai_charge	wh3_main_chs_khazag
tcs_army_ai_charge	wh3_main_chs_kvellig
tcs_army_ai_charge	wh3_main_chs_shadow_legion
tcs_army_ai_charge	wh3_main_chs_tong
tcs_army_ai_charge	wh3_main_cst_dread_rock_privateers
tcs_army_ai_charge	wh3_main_cth_burning_wind_nomads
tcs_army_ai_charge	wh3_main_cth_cathay_mp
tcs_army_ai_charge	wh3_main_cth_cathay_qb1
tcs_army_ai_charge	wh3_main_cth_cathay_qb2
tcs_army_ai_charge	wh3_main_cth_cathay_qb3
tcs_army_ai_charge	wh3_main_cth_cathay_rebels
tcs_army_ai_charge	wh3_main_cth_celestial_loyalists
tcs_army_ai_charge	wh3_main_cth_dissenter_lords_of_jinshen
tcs_army_ai_charge	wh3_main_cth_eastern_river_lords
tcs_army_ai_charge	wh3_main_cth_imperial_wardens
tcs_army_ai_charge	wh3_main_cth_rebel_lords_of_nan_yang
tcs_army_ai_charge	wh3_main_cth_the_jade_custodians
tcs_army_ai_charge	wh3_main_cth_the_northern_provinces
tcs_army_ai_charge	wh3_main_cth_the_western_provinces
tcs_army_ai_charge	wh3_main_dae_daemon_prince
tcs_army_ai_charge	wh3_main_dae_daemons_qb1
tcs_army_ai_charge	wh3_main_dwf_karak_azorn
tcs_army_ai_charge	wh3_main_dwf_the_ancestral_throng
tcs_army_ai_charge	wh3_main_emp_cult_of_sigmar
tcs_army_ai_charge	wh3_main_grn_da_cage_breakaz
tcs_army_ai_charge	wh3_main_grn_dark_land_orcs
tcs_army_ai_charge	wh3_main_grn_dark_land_orcs_waaagh
tcs_army_ai_charge	wh3_main_grn_dimned_sun
tcs_army_ai_charge	wh3_main_grn_dimned_sun_mp
tcs_army_ai_charge	wh3_main_grn_dimned_sun_waaagh
tcs_army_ai_charge	wh3_main_grn_drippin_fangs
tcs_army_ai_charge	wh3_main_grn_drippin_fangs_waaagh
tcs_army_ai_charge	wh3_main_grn_moon_howlerz
tcs_army_ai_charge	wh3_main_grn_moon_howlerz_waaagh
tcs_army_ai_charge	wh3_main_grn_slaves_of_zharr
tcs_army_ai_charge	wh3_main_grn_tusked_sunz
tcs_army_ai_charge	wh3_main_grn_tusked_sunz_waaagh
tcs_army_ai_charge	wh3_main_ie_vmp_sires_of_mourkain
tcs_army_ai_charge	wh3_main_kho_bloody_sword
tcs_army_ai_charge	wh3_main_kho_brazen_throne
tcs_army_ai_charge	wh3_main_kho_crimson_skull
tcs_army_ai_charge	wh3_main_kho_exiles_of_khorne
tcs_army_ai_charge	wh3_main_kho_karneths_sons
tcs_army_ai_charge	wh3_main_kho_khorne
tcs_army_ai_charge	wh3_main_kho_khorne_qb1
tcs_army_ai_charge	wh3_main_kho_khorne_qb2
tcs_army_ai_charge	wh3_main_kho_khorne_rebels
tcs_army_ai_charge	wh3_main_ksl_brotherhood_of_the_bear
tcs_army_ai_charge	wh3_main_ksl_druzhina_enclave
tcs_army_ai_charge	wh3_main_ksl_kislev
tcs_army_ai_charge	wh3_main_ksl_kislev_qb1
tcs_army_ai_charge	wh3_main_ksl_kislev_qb2
tcs_army_ai_charge	wh3_main_ksl_kislev_rebels
tcs_army_ai_charge	wh3_main_ksl_ropsmenn_clan
tcs_army_ai_charge	wh3_main_ksl_the_great_orthodoxy
tcs_army_ai_charge	wh3_main_ksl_the_ice_court
tcs_army_ai_charge	wh3_main_ksl_ungol_kindred
tcs_army_ai_charge	wh3_main_ksl_ursun_revivalists
tcs_army_ai_charge	wh3_main_lzd_tepoks_spawn
tcs_army_ai_charge	wh3_main_nur_bubonic_swarm
tcs_army_ai_charge	wh3_main_nur_maggoth_kin
tcs_army_ai_charge	wh3_main_nur_nurgle
tcs_army_ai_charge	wh3_main_nur_nurgle_qb1
tcs_army_ai_charge	wh3_main_nur_nurgle_qb2
tcs_army_ai_charge	wh3_main_nur_nurgle_rebels
tcs_army_ai_charge	wh3_main_nur_poxmakers_of_nurgle
tcs_army_ai_charge	wh3_main_nur_septic_claw
tcs_army_ai_charge	wh3_main_ogr_blood_guzzlers
tcs_army_ai_charge	wh3_main_ogr_bloodmaw
tcs_army_ai_charge	wh3_main_ogr_crossed_clubs
tcs_army_ai_charge	wh3_main_ogr_disciples_of_the_maw
tcs_army_ai_charge	wh3_main_ogr_eyebiter
tcs_army_ai_charge	wh3_main_ogr_feastmaster
tcs_army_ai_charge	wh3_main_ogr_fleshgreeders
tcs_army_ai_charge	wh3_main_ogr_fulg
tcs_army_ai_charge	wh3_main_ogr_goldtooth
tcs_army_ai_charge	wh3_main_ogr_lazarghs
tcs_army_ai_charge	wh3_main_ogr_loose_tooth
tcs_army_ai_charge	wh3_main_ogr_mountaineaters
tcs_army_ai_charge	wh3_main_ogr_ogre_kingdoms
tcs_army_ai_charge	wh3_main_ogr_ogre_kingdoms_invasion
tcs_army_ai_charge	wh3_main_ogr_ogre_kingdoms_qb1
tcs_army_ai_charge	wh3_main_ogr_ogre_rebels
tcs_army_ai_charge	wh3_main_ogr_rock_skulls
tcs_army_ai_charge	wh3_main_ogr_sabreskin
tcs_army_ai_charge	wh3_main_ogr_sons_of_the_mountain
tcs_army_ai_charge	wh3_main_ogr_thunderguts
tcs_army_ai_charge	wh3_main_ogr_treehammers
tcs_army_ai_charge	wh3_main_ogre_flamegullets
tcs_army_ai_charge	wh3_main_ogre_sharktooth
tcs_army_ai_charge	wh3_main_ogre_stoneshatter
tcs_army_ai_charge	wh3_main_ogre_the_famished
tcs_army_ai_charge	wh3_main_rogue_alliance_of_order
tcs_army_ai_charge	wh3_main_rogue_argfluxs_pyrocasters
tcs_army_ai_charge	wh3_main_rogue_doombreeds_followers
tcs_army_ai_charge	wh3_main_rogue_kurgan_warband
tcs_army_ai_charge	wh3_main_rogue_legion_of_gorehath
tcs_army_ai_charge	wh3_main_rogue_minor_cults
tcs_army_ai_charge	wh3_main_rogue_scaberaxs_gluttons
tcs_army_ai_charge	wh3_main_rogue_scriveners_of_fate
tcs_army_ai_charge	wh3_main_rogue_shadow_legion
tcs_army_ai_charge	wh3_main_rogue_shrouded_wanderers_of_undead
tcs_army_ai_charge	wh3_main_rogue_the_baleful_princes_muses
tcs_army_ai_charge	wh3_main_rogue_the_bloody_harvest
tcs_army_ai_charge	wh3_main_rogue_the_challenge_stone_pact
tcs_army_ai_charge	wh3_main_rogue_the_convent
tcs_army_ai_charge	wh3_main_rogue_the_fluxion_host
tcs_army_ai_charge	wh3_main_rogue_the_glothal_brood
tcs_army_ai_charge	wh3_main_rogue_the_pleasure_tide
tcs_army_ai_charge	wh3_main_rogue_the_putrid_swarm
tcs_army_ai_charge	wh3_main_rogue_the_treaty_of_ashshair
tcs_army_ai_charge	wh3_main_skv_clan_carrion
tcs_army_ai_charge	wh3_main_skv_clan_gritus
tcs_army_ai_charge	wh3_main_skv_clan_krizzor
tcs_army_ai_charge	wh3_main_skv_clan_morbidus
tcs_army_ai_charge	wh3_main_skv_clan_skrat
tcs_army_ai_charge	wh3_main_skv_clan_treecherik
tcs_army_ai_charge	wh3_main_skv_clan_verms
tcs_army_ai_charge	wh3_main_sla_exquisite_pain
tcs_army_ai_charge	wh3_main_sla_rapturous_excess
tcs_army_ai_charge	wh3_main_sla_seducers_of_slaanesh
tcs_army_ai_charge	wh3_main_sla_slaanesh
tcs_army_ai_charge	wh3_main_sla_slaanesh_qb1
tcs_army_ai_charge	wh3_main_sla_slaanesh_qb2
tcs_army_ai_charge	wh3_main_sla_slaanesh_qb3
tcs_army_ai_charge	wh3_main_sla_slaanesh_qb4
tcs_army_ai_charge	wh3_main_sla_slaanesh_qb5
tcs_army_ai_charge	wh3_main_sla_slaanesh_rebels
tcs_army_ai_charge	wh3_main_sla_subtle_torture
tcs_army_ai_charge	wh3_main_tmb_deserters_of_khatep
tcs_army_ai_charge	wh3_main_tze_all_seeing_eye
tcs_army_ai_charge	wh3_main_tze_broken_wheel
tcs_army_ai_charge	wh3_main_tze_flaming_scribes
tcs_army_ai_charge	wh3_main_tze_oracles_of_tzeentch
tcs_army_ai_charge	wh3_main_tze_sarthoraels_watchers
tcs_army_ai_charge	wh3_main_tze_tzeentch
tcs_army_ai_charge	wh3_main_tze_tzeentch_invasion
tcs_army_ai_charge	wh3_main_tze_tzeentch_qb1
tcs_army_ai_charge	wh3_main_tze_tzeentch_qb2
tcs_army_ai_charge	wh3_main_tze_tzeentch_rebels
tcs_army_ai_charge	wh3_main_vmp_caravan_of_blue_roses
tcs_army_ai_charge	wh3_main_vmp_lahmian_sisterhood
tcs_army_ai_charge	wh3_main_vmp_nagashizzar
tcs_army_ai_charge	wh3_main_wef_laurelorn
tcs_army_ai_charge	wh3_prologue_apostles_of_change
tcs_army_ai_charge	wh3_prologue_blood_keepers
tcs_army_ai_charge	wh3_prologue_blood_sayters
tcs_army_ai_charge	wh3_prologue_dervingard_garrison
tcs_army_ai_charge	wh3_prologue_gharhars
tcs_army_ai_charge	wh3_prologue_great_eagle_tribe
tcs_army_ai_charge	wh3_prologue_horde_of_kurnz
tcs_army_ai_charge	wh3_prologue_karneths_sons
tcs_army_ai_charge	wh3_prologue_kislev_expedition
tcs_army_ai_charge	wh3_prologue_ksl_petrenkos_raiders
tcs_army_ai_charge	wh3_prologue_oath_keepers
tcs_army_ai_charge	wh3_prologue_sarthoraels_watchers
tcs_army_ai_charge	wh3_prologue_the_kvelligs
tcs_army_ai_charge	wh3_prologue_the_narj
tcs_army_ai_charge	wh3_prologue_the_nestlings
tcs_army_ai_charge	wh3_prologue_the_sightless
tcs_army_ai_charge	wh3_prologue_the_tahmaks
tcs_army_ai_charge	wh3_prologue_tong
tcs_army_ai_charge	wh3_prologue_tribe_of_the_hound
tcs_army_ai_charge	wh_dlc03_bst_beastmen
tcs_army_ai_charge	wh_dlc03_bst_beastmen_ally
tcs_army_ai_charge	wh_dlc03_bst_beastmen_brayherd
tcs_army_ai_charge	wh_dlc03_bst_beastmen_chaos
tcs_army_ai_charge	wh_dlc03_bst_beastmen_chaos_brayherd
tcs_army_ai_charge	wh_dlc03_bst_beastmen_qb1
tcs_army_ai_charge	wh_dlc03_bst_beastmen_qb2
tcs_army_ai_charge	wh_dlc03_bst_beastmen_qb3
tcs_army_ai_charge	wh_dlc03_bst_beastmen_rebels
tcs_army_ai_charge	wh_dlc03_bst_beastmen_rebels_brayherd
tcs_army_ai_charge	wh_dlc03_bst_jagged_horn
tcs_army_ai_charge	wh_dlc03_bst_jagged_horn_brayherd
tcs_army_ai_charge	wh_dlc03_bst_redhorn
tcs_army_ai_charge	wh_dlc03_bst_redhorn_brayherd
tcs_army_ai_charge	wh_dlc03_grn_black_pit
tcs_army_ai_charge	wh_dlc03_grn_black_pit_waaagh
tcs_army_ai_charge	wh_dlc05_brt_brionne
tcs_army_ai_charge	wh_dlc05_brt_gisoroux
tcs_army_ai_charge	wh_dlc05_brt_montfort
tcs_army_ai_charge	wh_dlc05_brt_quenelles
tcs_army_ai_charge	wh_dlc05_bst_morghur_herd
tcs_army_ai_charge	wh_dlc05_wef_anmyr
tcs_army_ai_charge	wh_dlc05_wef_argwylon
tcs_army_ai_charge	wh_dlc05_wef_arranoc
tcs_army_ai_charge	wh_dlc05_wef_atylwyth
tcs_army_ai_charge	wh_dlc05_wef_cavaroc
tcs_army_ai_charge	wh_dlc05_wef_cythral
tcs_army_ai_charge	wh_dlc05_wef_fyr_darric
tcs_army_ai_charge	wh_dlc05_wef_modryn
tcs_army_ai_charge	wh_dlc05_wef_tirsyth
tcs_army_ai_charge	wh_dlc05_wef_torgovann
tcs_army_ai_charge	wh_dlc05_wef_wood_elves
tcs_army_ai_charge	wh_dlc05_wef_wood_elves_qb1
tcs_army_ai_charge	wh_dlc05_wef_wood_elves_qb2
tcs_army_ai_charge	wh_dlc05_wef_wood_elves_qb3
tcs_army_ai_charge	wh_dlc05_wef_wood_elves_rebels
tcs_army_ai_charge	wh_dlc05_wef_wydrioth
tcs_army_ai_charge	wh_dlc08_chs_chaos_challenger_khorne
tcs_army_ai_charge	wh_dlc08_chs_chaos_challenger_khorne_qb
tcs_army_ai_charge	wh_dlc08_chs_chaos_challenger_nurgle
tcs_army_ai_charge	wh_dlc08_chs_chaos_challenger_nurgle_qb
tcs_army_ai_charge	wh_dlc08_chs_chaos_challenger_slaanesh
tcs_army_ai_charge	wh_dlc08_chs_chaos_challenger_slaanesh_qb
tcs_army_ai_charge	wh_dlc08_chs_chaos_challenger_tzeentch
tcs_army_ai_charge	wh_dlc08_chs_chaos_challenger_tzeentch_qb
tcs_army_ai_charge	wh_dlc08_nor_goromadny_tribe
tcs_army_ai_charge	wh_dlc08_nor_helspire_tribe
tcs_army_ai_charge	wh_dlc08_nor_naglfarlings
tcs_army_ai_charge	wh_dlc08_nor_norsca
tcs_army_ai_charge	wh_dlc08_nor_vanaheimlings
tcs_army_ai_charge	wh_dlc08_nor_wintertooth
tcs_army_ai_charge	wh_main_brt_artois
tcs_army_ai_charge	wh_main_brt_bastonne
tcs_army_ai_charge	wh_main_brt_bordeleaux
tcs_army_ai_charge	wh_main_brt_bretonnia
tcs_army_ai_charge	wh_main_brt_bretonnia_qb1
tcs_army_ai_charge	wh_main_brt_bretonnia_qb2
tcs_army_ai_charge	wh_main_brt_bretonnia_qb3
tcs_army_ai_charge	wh_main_brt_bretonnia_rebels
tcs_army_ai_charge	wh_main_brt_carcassonne
tcs_army_ai_charge	wh_main_brt_lyonesse
tcs_army_ai_charge	wh_main_brt_parravon
tcs_army_ai_charge	wh_main_chs_chaos
tcs_army_ai_charge	wh_main_chs_chaos_qb1
tcs_army_ai_charge	wh_main_chs_chaos_qb2
tcs_army_ai_charge	wh_main_chs_chaos_qb3
tcs_army_ai_charge	wh_main_chs_chaos_rebels
tcs_army_ai_charge	wh_main_chs_chaos_separatists
tcs_army_ai_charge	wh_main_dwf_barak_varr
tcs_army_ai_charge	wh_main_dwf_dwarf_rebels
tcs_army_ai_charge	wh_main_dwf_dwarfs
tcs_army_ai_charge	wh_main_dwf_dwarfs_qb1
tcs_army_ai_charge	wh_main_dwf_dwarfs_qb2
tcs_army_ai_charge	wh_main_dwf_dwarfs_qb3
tcs_army_ai_charge	wh_main_dwf_dwarfs_qb4
tcs_army_ai_charge	wh_main_dwf_dwarfs_seperatists_qb1
tcs_army_ai_charge	wh_main_dwf_dwarfs_seperatists_qb2
tcs_army_ai_charge	wh_main_dwf_dwarfs_seperatists_qb3
tcs_army_ai_charge	wh_main_dwf_dwarfs_seperatists_qb4
tcs_army_ai_charge	wh_main_dwf_karak_azul
tcs_army_ai_charge	wh_main_dwf_karak_hirn
tcs_army_ai_charge	wh_main_dwf_karak_izor
tcs_army_ai_charge	wh_main_dwf_karak_kadrin
tcs_army_ai_charge	wh_main_dwf_karak_norn
tcs_army_ai_charge	wh_main_dwf_karak_ziflin
tcs_army_ai_charge	wh_main_dwf_kraka_drak
tcs_army_ai_charge	wh_main_dwf_zhufbar
tcs_army_ai_charge	wh_main_emp_averland
tcs_army_ai_charge	wh_main_emp_empire
tcs_army_ai_charge	wh_main_emp_empire_qb1
tcs_army_ai_charge	wh_main_emp_empire_qb2
tcs_army_ai_charge	wh_main_emp_empire_qb3
tcs_army_ai_charge	wh_main_emp_empire_qb4
tcs_army_ai_charge	wh_main_emp_empire_qb5
tcs_army_ai_charge	wh_main_emp_empire_qb_intro
tcs_army_ai_charge	wh_main_emp_empire_rebels
tcs_army_ai_charge	wh_main_emp_empire_rebels_qb1
tcs_army_ai_charge	wh_main_emp_empire_separatists
tcs_army_ai_charge	wh_main_emp_hochland
tcs_army_ai_charge	wh_main_emp_marienburg
tcs_army_ai_charge	wh_main_emp_marienburg_rebels
tcs_army_ai_charge	wh_main_emp_middenland
tcs_army_ai_charge	wh_main_emp_nordland
tcs_army_ai_charge	wh_main_emp_ostermark
tcs_army_ai_charge	wh_main_emp_ostland
tcs_army_ai_charge	wh_main_emp_stirland
tcs_army_ai_charge	wh_main_emp_talabecland
tcs_army_ai_charge	wh_main_emp_wissenland
tcs_army_ai_charge	wh_main_grn_black_venom
tcs_army_ai_charge	wh_main_grn_black_venom_waaagh
tcs_army_ai_charge	wh_main_grn_bloody_spearz
tcs_army_ai_charge	wh_main_grn_bloody_spearz_waaagh
tcs_army_ai_charge	wh_main_grn_broken_nose
tcs_army_ai_charge	wh_main_grn_broken_nose_waaagh
tcs_army_ai_charge	wh_main_grn_crooked_moon
tcs_army_ai_charge	wh_main_grn_crooked_moon_waaagh
tcs_army_ai_charge	wh_main_grn_greenskins
tcs_army_ai_charge	wh_main_grn_greenskins_qb1
tcs_army_ai_charge	wh_main_grn_greenskins_qb2
tcs_army_ai_charge	wh_main_grn_greenskins_qb3
tcs_army_ai_charge	wh_main_grn_greenskins_qb4
tcs_army_ai_charge	wh_main_grn_greenskins_rebels
tcs_army_ai_charge	wh_main_grn_greenskins_rebels_waaagh
tcs_army_ai_charge	wh_main_grn_greenskins_waaagh
tcs_army_ai_charge	wh_main_grn_necksnappers
tcs_army_ai_charge	wh_main_grn_necksnappers_waaagh
tcs_army_ai_charge	wh_main_grn_orcs_of_the_bloody_hand
tcs_army_ai_charge	wh_main_grn_orcs_of_the_bloody_hand_waaagh
tcs_army_ai_charge	wh_main_grn_red_eye
tcs_army_ai_charge	wh_main_grn_red_eye_waaagh
tcs_army_ai_charge	wh_main_grn_red_fangs
tcs_army_ai_charge	wh_main_grn_red_fangs_waaagh
tcs_army_ai_charge	wh_main_grn_scabby_eye
tcs_army_ai_charge	wh_main_grn_scabby_eye_waaagh
tcs_army_ai_charge	wh_main_grn_skull-takerz
tcs_army_ai_charge	wh_main_grn_skull-takerz_mp
tcs_army_ai_charge	wh_main_grn_skull-takerz_waaagh
tcs_army_ai_charge	wh_main_grn_skullsmasherz
tcs_army_ai_charge	wh_main_grn_skullsmasherz_waaagh
tcs_army_ai_charge	wh_main_grn_teef_snatchaz
tcs_army_ai_charge	wh_main_grn_teef_snatchaz_waaagh
tcs_army_ai_charge	wh_main_grn_top_knotz
tcs_army_ai_charge	wh_main_grn_top_knotz_mp
tcs_army_ai_charge	wh_main_grn_top_knotz_waaagh
tcs_army_ai_charge	wh_main_nor_aesling
tcs_army_ai_charge	wh_main_nor_baersonling
tcs_army_ai_charge	wh_main_nor_bjornling
tcs_army_ai_charge	wh_main_nor_graeling
tcs_army_ai_charge	wh_main_nor_norsca_qb1
tcs_army_ai_charge	wh_main_nor_norsca_qb2
tcs_army_ai_charge	wh_main_nor_norsca_qb3
tcs_army_ai_charge	wh_main_nor_norsca_rebels
tcs_army_ai_charge	wh_main_nor_norsca_separatists
tcs_army_ai_charge	wh_main_nor_norsca_separatists_sorcerer_lord
tcs_army_ai_charge	wh_main_nor_sarl
tcs_army_ai_charge	wh_main_nor_skaeling
tcs_army_ai_charge	wh_main_nor_varg
tcs_army_ai_charge	wh_main_teb_border_princes
tcs_army_ai_charge	wh_main_teb_border_princes_mp
tcs_army_ai_charge	wh_main_teb_border_princes_rebels
tcs_army_ai_charge	wh_main_teb_estalia
tcs_army_ai_charge	wh_main_teb_estalia_mp
tcs_army_ai_charge	wh_main_teb_estalia_rebels
tcs_army_ai_charge	wh_main_teb_tilea
tcs_army_ai_charge	wh_main_teb_tilea_mp
tcs_army_ai_charge	wh_main_teb_tilea_rebels
tcs_army_ai_charge	wh_main_vmp_mousillon
tcs_army_ai_charge	wh_main_vmp_rival_sylvanian_vamps
tcs_army_ai_charge	wh_main_vmp_schwartzhafen
tcs_army_ai_charge	wh_main_vmp_vampire_counts
tcs_army_ai_charge	wh_main_vmp_vampire_counts_qb1
tcs_army_ai_charge	wh_main_vmp_vampire_counts_qb2
tcs_army_ai_charge	wh_main_vmp_vampire_counts_qb3
tcs_army_ai_charge	wh_main_vmp_vampire_counts_qb4
tcs_army_ai_charge	wh_main_vmp_vampire_rebels
tcs_army_ai_charge	wh_main_vmp_waldenhof
tcs_next_phase	wh2_dlc09_rogue_black_creek_raiders
tcs_next_phase	wh2_dlc09_rogue_dwellers_of_zardok
tcs_next_phase	wh2_dlc09_rogue_eyes_of_the_jungle
tcs_next_phase	wh2_dlc09_rogue_pilgrims_of_myrmidia
tcs_next_phase	wh2_dlc09_skv_clan_rictus
tcs_next_phase	wh2_dlc09_skv_clan_rictus_separatists
tcs_next_phase	wh2_dlc09_tmb_dune_kingdoms
tcs_next_phase	wh2_dlc09_tmb_exiles_of_nehek
tcs_next_phase	wh2_dlc09_tmb_followers_of_nagash
tcs_next_phase	wh2_dlc09_tmb_khemri
tcs_next_phase	wh2_dlc09_tmb_lybaras
tcs_next_phase	wh2_dlc09_tmb_numas
tcs_next_phase	wh2_dlc09_tmb_rakaph_dynasty
tcs_next_phase	wh2_dlc09_tmb_the_sentinels
tcs_next_phase	wh2_dlc09_tmb_tomb_kings
tcs_next_phase	wh2_dlc09_tmb_tomb_kings_rebels
tcs_next_phase	wh2_dlc09_tmb_tombking_qb1
tcs_next_phase	wh2_dlc09_tmb_tombking_qb2
tcs_next_phase	wh2_dlc09_tmb_tombking_qb3
tcs_next_phase	wh2_dlc09_tmb_tombking_qb4
tcs_next_phase	wh2_dlc09_tmb_tombking_qb_exiles_of_nehek
tcs_next_phase	wh2_dlc09_tmb_tombking_qb_followers_of_nagash
tcs_next_phase	wh2_dlc09_tmb_tombking_qb_khemri
tcs_next_phase	wh2_dlc09_tmb_tombking_qb_lybaras
tcs_next_phase	wh2_dlc10_def_blood_voyage
tcs_next_phase	wh2_dlc11_brt_bretonnia_dil
tcs_next_phase	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
tcs_next_phase	wh2_dlc11_cst_noctilus
tcs_next_phase	wh2_dlc11_cst_noctilus_separatists
tcs_next_phase	wh2_dlc11_cst_pirates_of_sartosa
tcs_next_phase	wh2_dlc11_cst_pirates_of_sartosa_separatists
tcs_next_phase	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
tcs_next_phase	wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast
tcs_next_phase	wh2_dlc11_cst_rogue_freebooters_of_port_royale
tcs_next_phase	wh2_dlc11_cst_rogue_grey_point_scuttlers
tcs_next_phase	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
tcs_next_phase	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
tcs_next_phase	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
tcs_next_phase	wh2_dlc11_cst_shanty_dragon_spine_privateers
tcs_next_phase	wh2_dlc11_cst_shanty_middle_sea_brigands
tcs_next_phase	wh2_dlc11_cst_shanty_shark_straight_seadogs
tcs_next_phase	wh2_dlc11_cst_the_drowned
tcs_next_phase	wh2_dlc11_cst_the_drowned_separatists
tcs_next_phase	wh2_dlc11_cst_vampire_coast
tcs_next_phase	wh2_dlc11_cst_vampire_coast_encounters
tcs_next_phase	wh2_dlc11_cst_vampire_coast_qb1
tcs_next_phase	wh2_dlc11_cst_vampire_coast_qb2
tcs_next_phase	wh2_dlc11_cst_vampire_coast_qb3
tcs_next_phase	wh2_dlc11_cst_vampire_coast_qb4
tcs_next_phase	wh2_dlc11_cst_vampire_coast_rebellion_rebels
tcs_next_phase	wh2_dlc11_cst_vampire_coast_rebels
tcs_next_phase	wh2_dlc11_cst_vampire_coast_separatists
tcs_next_phase	wh2_dlc11_def_dark_elves_dil
tcs_next_phase	wh2_dlc11_def_the_blessed_dread
tcs_next_phase	wh2_dlc11_def_the_blessed_dread_separatists
tcs_next_phase	wh2_dlc11_emp_empire_dil
tcs_next_phase	wh2_dlc11_emp_empire_qb5
tcs_next_phase	wh2_dlc11_nor_norsca_dil
tcs_next_phase	wh2_dlc11_nor_norsca_qb4
tcs_next_phase	wh2_dlc11_vmp_the_barrow_legion
tcs_next_phase	wh2_dlc12_grn_leaf_cutterz_tribe
tcs_next_phase	wh2_dlc12_grn_leaf_cutterz_tribe_waaagh
tcs_next_phase	wh2_dlc12_lzd_cult_of_sotek
tcs_next_phase	wh2_dlc12_skv_clan_fester
tcs_next_phase	wh2_dlc12_skv_clan_mange
tcs_next_phase	wh2_dlc13_bst_beastmen_invasion
tcs_next_phase	wh2_dlc13_emp_golden_order
tcs_next_phase	wh2_dlc13_emp_the_huntmarshals_expedition
tcs_next_phase	wh2_dlc13_grn_greenskins_invasion
tcs_next_phase	wh2_dlc13_lzd_avengers
tcs_next_phase	wh2_dlc13_lzd_defenders_of_the_great_plan
tcs_next_phase	wh2_dlc13_lzd_spirits_of_the_jungle
tcs_next_phase	wh2_dlc13_nor_norsca_invasion
tcs_next_phase	wh2_dlc13_skv_skaven_invasion
tcs_next_phase	wh2_dlc13_wef_laurelorn_forest
tcs_next_phase	wh2_dlc14_brt_chevaliers_de_lyonesse
tcs_next_phase	wh2_dlc14_grn_red_cloud
